--------------------
BDMEP - INMET
--------------------
Estação           : BRASILIA - DF (OMM: 83377)
Latitude  (graus) : -15.78
Longitude (graus) : -47.92
Altitude  (metros): 1159.54
Estação Operante
Inicio de operação: 12/09/1961
Periodo solicitado dos dados: 01/01/2010 a 31/12/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por , (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media,
83377,13/05/2012,1200,1.1,NaN,16.4,NaN,NaN,NaN,NaN,
83377,14/05/2012,0000,NaN,23,NaN,1.2,19.3,77,0.666667,
83377,14/05/2012,1200,0.1,NaN,16.4,NaN,NaN,NaN,NaN,
83377,15/05/2012,0000,NaN,23.2,NaN,2.6,18.78,85.5,3,
83377,15/05/2012,1200,0,NaN,17.2,NaN,NaN,NaN,NaN,
83377,16/05/2012,0000,NaN,21.6,NaN,1,18.36,88.75,2.666667,
83377,16/05/2012,1200,2.3,NaN,17.1,NaN,NaN,NaN,NaN,
83377,17/05/2012,0000,NaN,20.5,NaN,1.5,16.9,84.5,1.333333,
83377,17/05/2012,1200,0,NaN,15.5,NaN,NaN,NaN,NaN,
83377,18/05/2012,0000,NaN,23.4,NaN,9,18.34,71,3.666667,
83377,18/05/2012,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
83377,19/05/2012,0000,NaN,23.5,NaN,8.9,18.02,67.5,5.333333,
83377,19/05/2012,1200,0,NaN,14.1,NaN,NaN,NaN,NaN,
83377,20/05/2012,0000,NaN,23.5,NaN,4.9,18.06,79,3.333333,
83377,20/05/2012,1200,0,NaN,15.3,NaN,NaN,NaN,NaN,
83377,21/05/2012,0000,NaN,21.6,NaN,3.1,17.24,83,2.666667,
83377,21/05/2012,1200,0,NaN,14.7,NaN,NaN,NaN,NaN,
83377,22/05/2012,0000,NaN,22,NaN,1.1,17.76,82.5,1,
83377,22/05/2012,1200,0,NaN,15.2,NaN,NaN,NaN,NaN,
83377,23/05/2012,0000,NaN,24,NaN,4.9,18.54,75,1.333333,
83377,23/05/2012,1200,2.1,NaN,13.9,NaN,NaN,NaN,NaN,
83377,24/05/2012,0000,NaN,25.8,NaN,6.4,19.56,75.25,2.666667,
83377,24/05/2012,1200,0,NaN,14.9,NaN,NaN,NaN,NaN,
83377,25/05/2012,0000,NaN,26,NaN,5.1,19.06,84.5,1.333333,
83377,25/05/2012,1200,0,NaN,15.9,NaN,NaN,NaN,NaN,
83377,26/05/2012,0000,NaN,26.8,NaN,5.2,19.32,75.75,0.333333,
83377,26/05/2012,1200,0.2,NaN,14,NaN,NaN,NaN,NaN,
83377,27/05/2012,0000,NaN,25.1,NaN,6,20.54,71.25,0,
83377,27/05/2012,1200,8.8,NaN,15,NaN,NaN,NaN,NaN,
83377,28/05/2012,0000,NaN,26.3,NaN,4.3,20.66,70,1,
83377,28/05/2012,1200,0,NaN,16.4,NaN,NaN,NaN,NaN,
83377,29/05/2012,0000,NaN,26.6,NaN,8.2,21.74,60.5,3,
83377,29/05/2012,1200,0,NaN,16.3,NaN,NaN,NaN,NaN,
83377,30/05/2012,0000,NaN,27.1,NaN,7.2,20.16,72.75,2,
83377,30/05/2012,1200,0,NaN,15.3,NaN,NaN,NaN,NaN,
83377,31/05/2012,0000,NaN,26.6,NaN,5.3,20.88,78,1,
83377,31/05/2012,1200,28.8,NaN,16,NaN,NaN,NaN,NaN,
83377,01/06/2012,0000,NaN,27.4,NaN,7.9,21.02,67.75,0.666667,
83377,01/06/2012,1200,0,NaN,16.3,NaN,NaN,NaN,NaN,
83377,02/06/2012,0000,NaN,27.1,NaN,7.2,20.96,63.5,1,
83377,02/06/2012,1200,0,NaN,15.5,NaN,NaN,NaN,NaN,
83377,03/06/2012,0000,NaN,28.5,NaN,8.1,21.68,61.75,1.666667,
83377,03/06/2012,1200,0,NaN,16,NaN,NaN,NaN,NaN,
83377,04/06/2012,0000,NaN,27.6,NaN,8.6,21.38,63.75,2.666667,
83377,04/06/2012,1200,0,NaN,15.8,NaN,NaN,NaN,NaN,
83377,05/06/2012,0000,NaN,27.8,NaN,8.8,21.74,65.75,1.666667,
83377,05/06/2012,1200,0,NaN,16.6,NaN,NaN,NaN,NaN,
83377,06/06/2012,0000,NaN,26,NaN,5.9,20.52,75,0.666667,
83377,06/06/2012,1200,0,NaN,16.2,NaN,NaN,NaN,NaN,
83377,07/06/2012,0000,NaN,26.5,NaN,7.6,20.06,76.5,2.333333,
83377,07/06/2012,1200,0,NaN,17.2,NaN,NaN,NaN,NaN,
83377,08/06/2012,0000,NaN,26.3,NaN,8.3,20.44,64,2.333333,
83377,08/06/2012,1200,0,NaN,15.4,NaN,NaN,NaN,NaN,
83377,09/06/2012,0000,NaN,26,NaN,7.9,20.92,65.5,4,
83377,09/06/2012,1200,0,NaN,17.1,NaN,NaN,NaN,NaN,
83377,10/06/2012,0000,NaN,25.8,NaN,9.1,20.26,63,3.333333,
83377,10/06/2012,1200,0,NaN,16.3,NaN,NaN,NaN,NaN,
83377,11/06/2012,0000,NaN,25.5,NaN,8.7,20,57.5,2,
83377,11/06/2012,1200,0,NaN,15.4,NaN,NaN,NaN,NaN,
83377,12/06/2012,0000,NaN,25.3,NaN,8.7,19.78,59.25,4,
83377,12/06/2012,1200,0,NaN,15.3,NaN,NaN,NaN,NaN,
83377,13/06/2012,0000,NaN,25.6,NaN,8.1,20.18,59.75,3,
83377,13/06/2012,1200,0,NaN,15.4,NaN,NaN,NaN,NaN,
83377,14/06/2012,0000,NaN,25.5,NaN,8.1,19.8,58.25,3,
83377,14/06/2012,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
83377,15/06/2012,0000,NaN,24.4,NaN,5.8,19.06,61.75,2.666667,
83377,15/06/2012,1200,0,NaN,16.4,NaN,NaN,NaN,NaN,
83377,16/06/2012,0000,NaN,25,NaN,3.3,18.24,75.75,0.666667,
83377,16/06/2012,1200,0,NaN,14.1,NaN,NaN,NaN,NaN,
83377,17/06/2012,0000,NaN,25.6,NaN,6.9,19.68,62,1,
83377,17/06/2012,1200,2.4,NaN,12.8,NaN,NaN,NaN,NaN,
83377,18/06/2012,0000,NaN,26.2,NaN,7.9,19.58,61.5,1,
83377,18/06/2012,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
83377,19/06/2012,0000,NaN,27.8,NaN,9.1,20.72,59,1,
83377,19/06/2012,1200,0,NaN,15.3,NaN,NaN,NaN,NaN,
83377,20/06/2012,0000,NaN,27.6,NaN,8.6,21.88,62.75,2,
83377,20/06/2012,1200,0,NaN,16.9,NaN,NaN,NaN,NaN,
83377,21/06/2012,0000,NaN,27.1,NaN,5.3,21.66,65.5,0.666667,
83377,21/06/2012,1200,0,NaN,16.8,NaN,NaN,NaN,NaN,
83377,22/06/2012,0000,NaN,27.5,NaN,7.5,21.7,66,0.666667,
83377,22/06/2012,1200,0,NaN,17.8,NaN,NaN,NaN,NaN,
83377,23/06/2012,0000,NaN,26.6,NaN,7.6,19.92,72.5,1.333333,
83377,23/06/2012,1200,0,NaN,15.3,NaN,NaN,NaN,NaN,
83377,24/06/2012,0000,NaN,26.7,NaN,9.1,21.1,61.75,2.333333,
83377,24/06/2012,1200,0,NaN,16.2,NaN,NaN,NaN,NaN,
83377,25/06/2012,0000,NaN,25.4,NaN,9.2,19.9,60.25,2.666667,
83377,25/06/2012,1200,0,NaN,15.6,NaN,NaN,NaN,NaN,
83377,26/06/2012,0000,NaN,24,NaN,9,18.84,58.5,4.333333,
83377,26/06/2012,1200,0,NaN,15.5,NaN,NaN,NaN,NaN,
83377,27/06/2012,0000,NaN,23.8,NaN,8.4,18.66,56.5,5.666667,
83377,27/06/2012,1200,0,NaN,14.2,NaN,NaN,NaN,NaN,
83377,28/06/2012,0000,NaN,24.3,NaN,8.3,18.82,57.25,2.333333,
83377,28/06/2012,1200,0,NaN,15,NaN,NaN,NaN,NaN,
83377,29/06/2012,0000,NaN,25.7,NaN,8.7,19.36,60.75,3,
83377,29/06/2012,1200,0,NaN,14.6,NaN,NaN,NaN,NaN,
83377,30/06/2012,0000,NaN,26.4,NaN,8.7,20.22,55.25,3,
83377,30/06/2012,1200,0,NaN,14.4,NaN,NaN,NaN,NaN,
83377,01/07/2012,0000,NaN,25.2,NaN,8,19.64,54.5,3.666667,
83377,01/07/2012,1200,0,NaN,15.1,NaN,NaN,NaN,NaN,
83377,02/07/2012,0000,NaN,24.5,NaN,8.7,19.26,52.25,5,
83377,02/07/2012,1200,0,NaN,15.2,NaN,NaN,NaN,NaN,
83377,03/07/2012,0000,NaN,24,NaN,8.5,19.24,53.5,3.666667,
83377,03/07/2012,1200,0,NaN,15.2,NaN,NaN,NaN,NaN,
83377,04/07/2012,0000,NaN,25.6,NaN,8.7,19.14,53.75,3.666667,
83377,04/07/2012,1200,0,NaN,14.6,NaN,NaN,NaN,NaN,
83377,05/07/2012,0000,NaN,25,NaN,9.1,18.42,56.75,3,
83377,05/07/2012,1200,0,NaN,14,NaN,NaN,NaN,NaN,
83377,06/07/2012,0000,NaN,25.1,NaN,8.3,19.2,59.75,2.666667,
83377,06/07/2012,1200,0,NaN,13.4,NaN,NaN,NaN,NaN,
83377,07/07/2012,0000,NaN,25.2,NaN,8.6,18.96,56.75,0.666667,
83377,07/07/2012,1200,0,NaN,13.8,NaN,NaN,NaN,NaN,
83377,08/07/2012,0000,NaN,24.3,NaN,9.1,19.16,51.75,1.333333,
83377,08/07/2012,1200,0,NaN,12.3,NaN,NaN,NaN,NaN,
83377,09/07/2012,0000,NaN,25.1,NaN,9,19.3,52.25,2,
83377,09/07/2012,1200,0,NaN,14.6,NaN,NaN,NaN,NaN,
83377,10/07/2012,0000,NaN,24.9,NaN,8.2,19.14,59,2.333333,
83377,10/07/2012,1200,0,NaN,14.1,NaN,NaN,NaN,NaN,
83377,11/07/2012,0000,NaN,26.1,NaN,4.6,19.72,53.25,0.666667,
83377,11/07/2012,1200,0,NaN,13.2,NaN,NaN,NaN,NaN,
83377,12/07/2012,0000,NaN,26.6,NaN,6.1,19.7,58.75,1,
83377,12/07/2012,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
83377,13/07/2012,0000,NaN,26.3,NaN,7.5,19.48,60.5,0.333333,
83377,13/07/2012,1200,0,NaN,13.6,NaN,NaN,NaN,NaN,
83377,14/07/2012,0000,NaN,26.8,NaN,8.8,20.52,55,1.333333,
83377,14/07/2012,1200,0,NaN,14.8,NaN,NaN,NaN,NaN,
83377,15/07/2012,0000,NaN,27.3,NaN,7.9,21.04,52.75,3.333333,
83377,15/07/2012,1200,0,NaN,14.7,NaN,NaN,NaN,NaN,
83377,16/07/2012,0000,NaN,26.8,NaN,7.2,21.22,50,3.333333,
83377,16/07/2012,1200,0,NaN,17,NaN,NaN,NaN,NaN,
83377,17/07/2012,0000,NaN,25.3,NaN,6.9,19.52,46.5,2,
83377,17/07/2012,1200,0,NaN,15.7,NaN,NaN,NaN,NaN,
83377,18/07/2012,0000,NaN,22.7,NaN,3.4,17.2,79.75,0.666667,
83377,18/07/2012,1200,0.2,NaN,15,NaN,NaN,NaN,NaN,
83377,19/07/2012,0000,NaN,25.2,NaN,7.5,17.88,60.5,1.666667,
83377,19/07/2012,1200,0,NaN,11.8,NaN,NaN,NaN,NaN,
83377,20/07/2012,0000,NaN,26.3,NaN,9.2,19.84,45.75,1.333333,
83377,20/07/2012,1200,0,NaN,12.5,NaN,NaN,NaN,NaN,
83377,21/07/2012,0000,NaN,27.4,NaN,8.6,21.04,51.25,2.333333,
83377,21/07/2012,1200,0,NaN,14.2,NaN,NaN,NaN,NaN,
83377,22/07/2012,0000,NaN,27.6,NaN,4.1,21.9,51,0.333333,
83377,22/07/2012,1200,0,NaN,17.1,NaN,NaN,NaN,NaN,
83377,23/07/2012,0000,NaN,27.8,NaN,8.9,21.48,38.75,4.333333,
83377,23/07/2012,1200,0,NaN,15.2,NaN,NaN,NaN,NaN,
83377,24/07/2012,0000,NaN,26.7,NaN,9.2,20.8,28.25,4.333333,
83377,24/07/2012,1200,0,NaN,17.2,NaN,NaN,NaN,NaN,
83377,25/07/2012,0000,NaN,27.3,NaN,9.5,19.16,37.75,4,
83377,25/07/2012,1200,0,NaN,12.4,NaN,NaN,NaN,NaN,
83377,26/07/2012,0000,NaN,27.7,NaN,9.4,20.64,30,2.333333,
83377,26/07/2012,1200,0,NaN,12.1,NaN,NaN,NaN,NaN,
83377,27/07/2012,0000,NaN,28.4,NaN,9.5,20.52,38,1,
83377,27/07/2012,1200,0,NaN,12.3,NaN,NaN,NaN,NaN,
83377,28/07/2012,0000,NaN,27.6,NaN,9.2,20.68,31,4,
83377,28/07/2012,1200,0,NaN,12.3,NaN,NaN,NaN,NaN,
83377,29/07/2012,0000,NaN,27.4,NaN,9.5,20.36,36.25,2.666667,
83377,29/07/2012,1200,0,NaN,13.4,NaN,NaN,NaN,NaN,
83377,30/07/2012,0000,NaN,26.9,NaN,9.5,20.14,36.5,4,
83377,30/07/2012,1200,0,NaN,12.9,NaN,NaN,NaN,NaN,
83377,31/07/2012,0000,NaN,24.8,NaN,9,18.54,48,5.666667,
83377,31/07/2012,1200,0,NaN,14.4,NaN,NaN,NaN,NaN,
83377,01/08/2012,0000,NaN,23,NaN,9.8,17.82,58,4.333333,
83377,01/08/2012,1200,0,NaN,13.1,NaN,NaN,NaN,NaN,
83377,02/08/2012,0000,NaN,24.3,NaN,9.6,18.9,45.25,4.666667,
83377,02/08/2012,1200,0,NaN,14.5,NaN,NaN,NaN,NaN,
83377,03/08/2012,0000,NaN,24.7,NaN,9.7,19.04,51,5.333333,
83377,03/08/2012,1200,0,NaN,14.1,NaN,NaN,NaN,NaN,
83377,04/08/2012,0000,NaN,26.6,NaN,9.7,20.02,48,3.666667,
83377,04/08/2012,1200,0,NaN,14.6,NaN,NaN,NaN,NaN,
83377,05/08/2012,0000,NaN,28.3,NaN,9.7,20.78,45,0.333333,
83377,05/08/2012,1200,0,NaN,13.3,NaN,NaN,NaN,NaN,
83377,06/08/2012,0000,NaN,28.4,NaN,9.8,20.88,43.25,1.666667,
83377,06/08/2012,1200,0,NaN,15,NaN,NaN,NaN,NaN,
83377,07/08/2012,0000,NaN,27.6,NaN,9.3,21.06,42.5,4.666667,
83377,07/08/2012,1200,0,NaN,14.1,NaN,NaN,NaN,NaN,
83377,08/08/2012,0000,NaN,27,NaN,9.3,20.22,47.5,5,
83377,08/08/2012,1200,0,NaN,15.2,NaN,NaN,NaN,NaN,
83377,09/08/2012,0000,NaN,25.8,NaN,9.7,19.54,32.75,3.666667,
83377,09/08/2012,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
83377,10/08/2012,0000,NaN,25.6,NaN,9.8,19.3,43.5,4,
83377,10/08/2012,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
83377,11/08/2012,0000,NaN,25.2,NaN,10,19.02,43,4.333333,
83377,11/08/2012,1200,0,NaN,14,NaN,NaN,NaN,NaN,
83377,12/08/2012,0000,NaN,24.5,NaN,9.8,19.06,41,6.666667,
83377,12/08/2012,1200,0,NaN,14,NaN,NaN,NaN,NaN,
83377,13/08/2012,0000,NaN,24.7,NaN,6.9,19.3,46.75,6.333333,
83377,13/08/2012,1200,0,NaN,16,NaN,NaN,NaN,NaN,
83377,14/08/2012,0000,NaN,25.6,NaN,9.8,19.56,45.5,4.333333,
83377,14/08/2012,1200,0,NaN,13.8,NaN,NaN,NaN,NaN,
83377,15/08/2012,0000,NaN,25.4,NaN,9.7,19.18,48.5,3.666667,
83377,15/08/2012,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
83377,16/08/2012,0000,NaN,25.3,NaN,10.6,19.14,39.75,6,
83377,16/08/2012,1200,0,NaN,14.2,NaN,NaN,NaN,NaN,
83377,17/08/2012,0000,NaN,25.7,NaN,6.5,19.36,52,5.666667,
83377,17/08/2012,1200,0,NaN,14.4,NaN,NaN,NaN,NaN,
83377,18/08/2012,0000,NaN,25.2,NaN,9.7,19.24,52.5,6.333333,
83377,18/08/2012,1200,0,NaN,14.8,NaN,NaN,NaN,NaN,
83377,19/08/2012,0000,NaN,24.5,NaN,8.8,19,47.75,7,
83377,19/08/2012,1200,0,NaN,15,NaN,NaN,NaN,NaN,
83377,20/08/2012,0000,NaN,23.6,NaN,5.4,18.3,55.25,6,
83377,20/08/2012,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
83377,21/08/2012,0000,NaN,24.7,NaN,9.5,18.68,44,6.666667,
83377,21/08/2012,1200,0,NaN,14.9,NaN,NaN,NaN,NaN,
83377,22/08/2012,0000,NaN,24.6,NaN,8,18.76,54.75,8.333333,
83377,22/08/2012,1200,0,NaN,14,NaN,NaN,NaN,NaN,
83377,23/08/2012,0000,NaN,25.6,NaN,9.3,19.4,45.75,6,
83377,23/08/2012,1200,0,NaN,13.8,NaN,NaN,NaN,NaN,
83377,24/08/2012,0000,NaN,25.2,NaN,10.2,19.16,49.25,4,
83377,24/08/2012,1200,0,NaN,14.2,NaN,NaN,NaN,NaN,
83377,25/08/2012,0000,NaN,25.2,NaN,7.2,19.12,54.25,4.333333,
83377,25/08/2012,1200,0,NaN,14.8,NaN,NaN,NaN,NaN,
83377,26/08/2012,0000,NaN,26.3,NaN,9.8,20.18,40.25,3.666667,
83377,26/08/2012,1200,0,NaN,15.9,NaN,NaN,NaN,NaN,
83377,27/08/2012,0000,NaN,27.5,NaN,8,19.64,39.75,1.666667,
83377,27/08/2012,1200,0,NaN,12.9,NaN,NaN,NaN,NaN,
83377,28/08/2012,0000,NaN,29.2,NaN,8.8,22.3,35.5,2.666667,
83377,28/08/2012,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
83377,29/08/2012,0000,NaN,30.1,NaN,8.9,22.8,34,1.333333,
83377,29/08/2012,1200,0,NaN,17.5,NaN,NaN,NaN,NaN,
83377,30/08/2012,0000,NaN,29.8,NaN,9.7,22.8,32.25,4.666667,
83377,30/08/2012,1200,0,NaN,16.2,NaN,NaN,NaN,NaN,
83377,31/08/2012,0000,NaN,30.6,NaN,10.3,22.34,35.5,1.666667,
83377,31/08/2012,1200,0,NaN,15.5,NaN,NaN,NaN,NaN,
83377,01/09/2012,0000,NaN,30.6,NaN,10.2,23.3,38.75,3.666667,
83377,01/09/2012,1200,0,NaN,19.1,NaN,NaN,NaN,NaN,
83377,02/09/2012,0000,NaN,31.2,NaN,10.2,24.34,26.75,2.666667,
83377,02/09/2012,1200,0,NaN,18.4,NaN,NaN,NaN,NaN,
83377,03/09/2012,0000,NaN,31.2,NaN,10.2,24.28,23.5,3.333333,
83377,03/09/2012,1200,0,NaN,16.5,NaN,NaN,NaN,NaN,
83377,04/09/2012,0000,NaN,30.1,NaN,10.3,23.2,28.75,6,
83377,04/09/2012,1200,0,NaN,17.1,NaN,NaN,NaN,NaN,
83377,05/09/2012,0000,NaN,27.6,NaN,10.3,21.54,38.5,3.333333,
83377,05/09/2012,1200,0,NaN,16.1,NaN,NaN,NaN,NaN,
83377,06/09/2012,0000,NaN,27.4,NaN,9.8,21.6,35.5,1.666667,
83377,06/09/2012,1200,0,NaN,16.3,NaN,NaN,NaN,NaN,
83377,07/09/2012,0000,NaN,28.5,NaN,10.4,22.58,33.75,4,
83377,07/09/2012,1200,0,NaN,16.9,NaN,NaN,NaN,NaN,
83377,08/09/2012,0000,NaN,29.2,NaN,10.2,23.14,27.5,3.333333,
83377,08/09/2012,1200,0,NaN,16.9,NaN,NaN,NaN,NaN,
83377,09/09/2012,0000,NaN,29.7,NaN,10.3,23.34,28,3.333333,
83377,09/09/2012,1200,0,NaN,17.6,NaN,NaN,NaN,NaN,
83377,10/09/2012,0000,NaN,31.6,NaN,7.9,24.36,30.75,1.333333,
83377,10/09/2012,1200,0,NaN,17.4,NaN,NaN,NaN,NaN,
83377,11/09/2012,0000,NaN,31.8,NaN,7.6,25.68,31.25,1,
83377,11/09/2012,1200,0,NaN,18.7,NaN,NaN,NaN,NaN,
83377,12/09/2012,0000,NaN,33.2,NaN,6.3,26.18,32.25,1.333333,
83377,12/09/2012,1200,0,NaN,20.9,NaN,NaN,NaN,NaN,
83377,13/09/2012,0000,NaN,32.4,NaN,6.4,26.3,37,1.333333,
83377,13/09/2012,1200,0,NaN,20.4,NaN,NaN,NaN,NaN,
83377,14/09/2012,0000,NaN,33.6,NaN,7.8,26.56,32,1.666667,
83377,14/09/2012,1200,0,NaN,20,NaN,NaN,NaN,NaN,
83377,15/09/2012,0000,NaN,31.8,NaN,8.5,25.66,35,3.666667,
83377,15/09/2012,1200,0,NaN,21.3,NaN,NaN,NaN,NaN,
83377,16/09/2012,0000,NaN,31.2,NaN,8.9,24.72,42.5,1.333333,
83377,16/09/2012,1200,0,NaN,20.6,NaN,NaN,NaN,NaN,
83377,17/09/2012,0000,NaN,31.5,NaN,9,25.5,32.5,3.333333,
83377,17/09/2012,1200,0,NaN,21,NaN,NaN,NaN,NaN,
83377,18/09/2012,0000,NaN,31.8,NaN,7.1,25.54,29.75,2.666667,
83377,18/09/2012,1200,0,NaN,19.4,NaN,NaN,NaN,NaN,
83377,19/09/2012,0000,NaN,31.8,NaN,7.8,25.34,36.75,1.333333,
83377,19/09/2012,1200,0,NaN,19.6,NaN,NaN,NaN,NaN,
83377,20/09/2012,0000,NaN,28.2,NaN,1.7,22.78,55.25,1.333333,
83377,20/09/2012,1200,0,NaN,19.5,NaN,NaN,NaN,NaN,
83377,21/09/2012,0000,NaN,31,NaN,7,22.2,71.75,2,
83377,21/09/2012,1200,0,NaN,18.6,NaN,NaN,NaN,NaN,
83377,22/09/2012,0000,NaN,26.8,NaN,2.1,21.08,72,1.333333,
83377,22/09/2012,1200,28.6,NaN,16.7,NaN,NaN,NaN,NaN,
83377,23/09/2012,0000,NaN,29.2,NaN,7.9,23.32,57,3.666667,
83377,23/09/2012,1200,0,NaN,17.6,NaN,NaN,NaN,NaN,
83377,24/09/2012,0000,NaN,26.8,NaN,2.7,21.84,59,4.333333,
83377,24/09/2012,1200,0,NaN,18.2,NaN,NaN,NaN,NaN,
83377,25/09/2012,0000,NaN,29.1,NaN,4.9,21.8,64.25,2.666667,
83377,25/09/2012,1200,0,NaN,18.9,NaN,NaN,NaN,NaN,
83377,26/09/2012,0000,NaN,27.7,NaN,7.8,20.6,64,0.666667,
83377,26/09/2012,1200,2.1,NaN,15.9,NaN,NaN,NaN,NaN,
83377,27/09/2012,0000,NaN,28.2,NaN,8.5,20.42,66,2,
83377,27/09/2012,1200,0,NaN,16.4,NaN,NaN,NaN,NaN,
83377,28/09/2012,0000,NaN,27,NaN,9.4,20.76,55.75,6.666667,
83377,28/09/2012,1200,2.2,NaN,15.4,NaN,NaN,NaN,NaN,
83377,29/09/2012,0000,NaN,27.6,NaN,6.5,21.54,50.5,2.666667,
83377,29/09/2012,1200,0,NaN,16.5,NaN,NaN,NaN,NaN,
83377,30/09/2012,0000,NaN,29.7,NaN,10.3,22.8,40.25,2.666667,
83377,30/09/2012,1200,0,NaN,17.1,NaN,NaN,NaN,NaN,
83377,01/10/2012,0000,NaN,30.2,NaN,10.7,22.92,28,1.333333,
83377,01/10/2012,1200,0,NaN,15.5,NaN,NaN,NaN,NaN,
83377,02/10/2012,0000,NaN,30.9,NaN,9.9,24.28,22.75,4.333333,
83377,02/10/2012,1200,0,NaN,16.8,NaN,NaN,NaN,NaN,
83377,03/10/2012,0000,NaN,32,NaN,9.7,25.06,23.25,1.666667,
83377,03/10/2012,1200,0,NaN,19.5,NaN,NaN,NaN,NaN,
83377,04/10/2012,0000,NaN,32.2,NaN,10.4,24.9,30.25,3.333333,
83377,04/10/2012,1200,0,NaN,18.9,NaN,NaN,NaN,NaN,
83377,05/10/2012,0000,NaN,31.1,NaN,10.6,24.88,33.5,3.333333,
83377,05/10/2012,1200,0,NaN,20.1,NaN,NaN,NaN,NaN,
83377,06/10/2012,0000,NaN,29.8,NaN,10.7,23.9,32,4,
83377,06/10/2012,1200,0,NaN,18.8,NaN,NaN,NaN,NaN,
83377,07/10/2012,0000,NaN,30.4,NaN,10.8,23.84,36.5,3.333333,
83377,07/10/2012,1200,0,NaN,18.8,NaN,NaN,NaN,NaN,
83377,08/10/2012,0000,NaN,30.6,NaN,9.9,24.3,36.75,2.666667,
83377,08/10/2012,1200,0,NaN,18.5,NaN,NaN,NaN,NaN,
83377,09/10/2012,0000,NaN,29.1,NaN,6.8,21.86,63.75,2,
83377,09/10/2012,1200,0,NaN,18.2,NaN,NaN,NaN,NaN,
83377,10/10/2012,0000,NaN,28.2,NaN,6.5,20.7,70.25,3,
83377,10/10/2012,1200,3,NaN,15.7,NaN,NaN,NaN,NaN,
83377,11/10/2012,0000,NaN,29.4,NaN,7.6,22.58,54,2.333333,
83377,11/10/2012,1200,7,NaN,16.1,NaN,NaN,NaN,NaN,
83377,12/10/2012,0000,NaN,29.5,NaN,3.2,23.76,56.75,3,
83377,12/10/2012,1200,0,NaN,19.1,NaN,NaN,NaN,NaN,
83377,13/10/2012,0000,NaN,29.7,NaN,4.1,22.3,73.75,1.666667,
83377,13/10/2012,1200,0,NaN,18.6,NaN,NaN,NaN,NaN,
83377,14/10/2012,0000,NaN,30.7,NaN,10.6,24,47.75,3.666667,
83377,14/10/2012,1200,1.4,NaN,19.5,NaN,NaN,NaN,NaN,
83377,15/10/2012,0000,NaN,26.8,NaN,3.4,20.64,78.5,1.333333,
83377,15/10/2012,1200,3,NaN,17.9,NaN,NaN,NaN,NaN,
83377,16/10/2012,0000,NaN,28.2,NaN,2.4,22.84,60.75,1.666667,
83377,16/10/2012,1200,5.2,NaN,18.5,NaN,NaN,NaN,NaN,
83377,17/10/2012,0000,NaN,24.6,NaN,4,19.96,78.75,1.333333,
83377,17/10/2012,1200,87.6,NaN,16.8,NaN,NaN,NaN,NaN,
83377,18/10/2012,0000,NaN,29.6,NaN,8,22.32,61,0,
83377,18/10/2012,1200,0,NaN,16.5,NaN,NaN,NaN,NaN,
83377,19/10/2012,0000,NaN,31.3,NaN,10.7,24.34,46,2.333333,
83377,19/10/2012,1200,0,NaN,17.6,NaN,NaN,NaN,NaN,
83377,20/10/2012,0000,NaN,28.7,NaN,8.3,23.42,53.25,2.666667,
83377,20/10/2012,1200,0.1,NaN,19.1,NaN,NaN,NaN,NaN,
83377,21/10/2012,0000,NaN,25.5,NaN,0.1,21.52,67.75,0,
83377,21/10/2012,1200,0,NaN,18.8,NaN,NaN,NaN,NaN,
83377,22/10/2012,0000,NaN,29.8,NaN,3.4,23.8,56.25,1.333333,
83377,22/10/2012,1200,0,NaN,17.3,NaN,NaN,NaN,NaN,
83377,23/10/2012,0000,NaN,29.6,NaN,4.4,24.32,58,0.333333,
83377,23/10/2012,1200,0,NaN,20.4,NaN,NaN,NaN,NaN,
83377,24/10/2012,0000,NaN,29.6,NaN,8,24.4,61.25,1.666667,
83377,24/10/2012,1200,2,NaN,20.8,NaN,NaN,NaN,NaN,
83377,25/10/2012,0000,NaN,32.3,NaN,7.9,25.46,50.75,3.333333,
83377,25/10/2012,1200,0,NaN,20.6,NaN,NaN,NaN,NaN,
83377,26/10/2012,0000,NaN,31.6,NaN,10.8,25.46,37.5,3.333333,
83377,26/10/2012,1200,0.5,NaN,19.6,NaN,NaN,NaN,NaN,
83377,27/10/2012,0000,NaN,32.2,NaN,NaN,25.34,34.25,1,
83377,27/10/2012,1200,0,NaN,18.4,NaN,NaN,NaN,NaN,
83377,28/10/2012,0000,NaN,32.8,NaN,11.4,25.52,36.5,1.666667,
